auc,S.P,TPR,FPR,GAP
0.7043342803420212,0.024844720496894457,0.12010695187165776,0.04205128205128206,0.08107911696146991
0.7446357340925605,0.08030303030303032,0.04126712328767124,0.0013146362839614456,0.02129087978581634
0.7374772689700778,0.26396731947615043,0.3153846153846153,0.07692307692307693,0.19615384615384612
0.773721495423755,0.10629387855647249,0.15737643998513573,0.01712328767123289,0.08724986382818431
0.7245410328334592,0.14475108225108224,0.11258112205266979,0.05888409071410189,0.08573260638338584
0.7483091120270825,0.08802067497719679,0.044390476948801716,0.03047895500725689,0.037434715978029304
0.7518335901386748,0.06346336192639301,0.00033670033670030186,0.034467963386727696,0.017402331861714
0.7581552561136066,0.002197660732676243,0.01650134421062399,0.08277268093781853,0.04963701257422126
0.7692492209644196,0.19745074547390834,0.24124293785310735,0.03409861474377601,0.13767077629844168
0.7584604517165598,0.1291979278313684,0.1921023399147167,0.0687226809130646,0.13041251041389065
0.8005599784595682,0.11906047763325311,0.1265344664778093,0.023615950445218692,0.075075208461514
0.7481289883633634,0.14324457043369565,0.1504629629629629,0.1185274197072318,0.13449519133509735
0.7095052701863251,0.015393992435845383,0.04679916954285179,0.04473886328725035,0.04576901641505107
0.7631489967003626,0.10256840825856806,0.0791962174940899,0.007993197278911568,0.04359470738650073
0.761460032833712,0.01919310614962788,0.08703703703703702,0.24017506252232934,0.16360604977968318
0.7287166511962151,0.03602684011457691,0.08160673913716743,0.010600058685446001,0.046103398911306714
0.7335101639964003,0.00594138900040142,0.005413109621008494,0.07845607431242796,0.041934591966718227
0.7340647315053774,0.0653049482163407,0.08283309610743239,0.14803845823675854,0.11543577717209547
0.768345640813463,0.03460925238534163,0.004551875686705453,0.0003910323253388803,0.002471454006022167
0.7627444413570763,0.000852658439369991,0.03984489153647297,0.04229249011857711,0.04106869082752504
0.7672146435619944,0.07146505180213047,0.05433524455570804,0.061141660120450414,0.05773845233807923
0.7691914457241926,0.09240415941446872,0.1532291238173591,0.013393798776629384,0.08331146129699424
0.7514501180207652,0.16580484064410844,0.29349663139860627,0.0073281481814503335,0.1504123897900283
0.751964571426496,0.06323668950975225,0.06228480078701426,0.006738476953907835,0.03451163887046105
0.7091754572838997,0.05597867479055596,0.004845084788983822,0.0075507795009565615,0.006197932144970192
0.7232153800897213,0.09009079089201766,0.11144859813084118,0.04559836218127672,0.07852348015605895
0.7387078618180735,0.059502473295576785,0.02015366430260046,0.12847061927059286,0.07431214178659666
0.776091166961508,0.12096787637321416,0.12444418577581184,0.011459479281261453,0.06795183252853665
0.7403806338588947,0.03502091186038114,0.004351570645029779,0.003587842846553002,0.00396970674579139
0.7230253817600331,0.026552679954477076,0.04700020904466595,0.08848207475209768,0.06774114189838182
0.7300243950938217,0.007188689786328695,0.0059725700655933744,0.12218197714357082,0.0640772736045821
0.7492729597618947,0.002779450607096612,0.010895908493034012,0.1418642292678282,0.07638006888043111
0.7156284109563631,0.0009137458999805004,0.006134917625247538,0.07562212289011938,0.04087852025768346
0.7144694824409419,0.02730857583958779,0.011560192411256165,0.011979065282247237,0.0117696288467517
0.716246884216373,0.05791862911202261,0.03324566017885322,0.035837954646046444,0.03454180741244983
0.7299603400238812,0.014162726695363781,0.018959143348843188,0.041071613179542554,0.03001537826419287
0.7123103755341628,0.02324735449735449,0.017699757444987085,0.007874821172088153,0.01278728930853762
0.7173538281895662,0.05346697995300698,0.05327868852459017,0.0007818052594171787,0.027030246892003673
0.7542281191276123,0.007760924521487911,0.017876099484379737,0.05878151260504205,0.038328806044710895
0.7522780073235238,0.04275899667074223,0.029778567153806113,0.18821750620913796,0.10899803668147204
0.7466777276790431,0.04747419678590459,0.043782374352512976,0.19990801471764513,0.12184519453507905
0.739848407990521,0.013430958094320267,0.01567970525816842,0.09329188065573424,0.05448579295695133
0.7705914630731269,0.07870587361820724,0.10197778637486521,0.27808516724171833,0.19003147680829177
0.7914721283265183,0.03370041256743894,0.07532741122148867,0.16089787226615,0.11811264174381933
0.7940970116257193,0.06194483403459561,0.045385528570016875,0.26706971189729806,0.15622762023365747
0.7646596648347028,0.009299719887955193,0.08674953179005918,0.053428656034519184,0.07008909391228918
0.7451630108307319,0.024259736153771194,0.08806994606961926,0.08667120490129343,0.08737057548545635
0.8005559398748253,0.011831070702038371,0.005309455900833204,0.1365495116238788,0.070929483762356
0.715492796341405,0.09964057271899651,0.11872288296448663,0.024539877300613522,0.07163138013255008
0.6679343474779823,0.19220169119949887,0.22093429708654827,0.11537654709460876,0.16815542209057852
0.7739461082252761,0.2078496703926626,0.11487702683526146,0.22879797232128835,0.1718374995782749
0.7805682716897482,0.14062427288380097,0.0873275065480339,0.0764839144239558,0.08190571048599485
0.7065814099740713,0.03332244862900857,0.030544108041558715,0.0021357452306756675,0.01633992663611719
0.6766706967415799,0.05003579206031161,0.002967935356453122,0.03626965140123034,0.01961879337884173
0.7264798011222182,0.06544571655671139,0.018472429495274167,0.023841409596603247,0.021156919545938707
0.7149225326421811,0.03072113619196415,0.003722084367245748,0.016379296175150826,0.010050690271198287
0.724362767091205,0.07069206935644579,0.04750423105632284,0.015484011244156604,0.03149412115023972
0.7003880104762829,0.10291706482925111,0.07502166740348326,0.05447756566128015,0.0647496165323817
0.7982098959418047,0.07104464303159808,0.04238594279902286,0.04713829107180906,0.04476211693541596
0.7977820981400642,0.021965838820805828,0.012167205175392048,0.038584070796460146,0.025375637985926097
0.7935827215469563,0.0032708945909927234,0.011959349441335587,0.07049590916680579,0.04122762930407069
0.7829976505452003,0.05293048074594886,0.079602332761883,0.04391901559593647,0.061760674178909736
0.7638305701403139,0.03080648664301744,0.0013308774400924706,0.03824458547969377,0.01978773145989312
0.7101825441387485,0.011077383145031816,0.03156689224362308,0.045005314789720946,0.03828610351667201
0.6727015204976174,0.05764942294307429,0.06470288379269484,0.02579698546085099,0.04524993462677292
0.6412817136889133,0.11291534443165402,0.14047928288057193,0.008985231199211297,0.07473225703989161
0.6754307975381694,0.06097056380566712,0.053130767661731526,0.005541258360275025,0.029336013011003276
0.7182347304615583,0.04125737229734494,0.022544343331717065,0.013131906261677262,0.017838124796697163
0.702979000456135,0.04278113542427109,0.018596332943285887,0.006843536492583957,0.012719934717934922
0.6848424297353986,0.09220892352119903,0.1162436470728655,0.01555567762685478,0.06589966234986014
0.6850595601005225,0.06440624651885885,0.06931255215540466,0.00245022629616537,0.035881389225785015
0.631416223855126,0.11247670831507628,0.1357346151206903,0.0483183380765323,0.0920264765986113
0.6421460549893763,0.12890109248202197,0.18457448127961174,0.049180539705845516,0.11687751049272863
0.6845203697075918,0.14442326457439814,0.12273537225426034,0.13898956023151404,0.1308624662428872
0.6791707241640164,0.20790684766772277,0.22223134934300526,0.16687810815194082,0.19455472874747304
0.7032336689261822,0.13584950200197926,0.14714959942270367,0.06434846716225345,0.10574903329247856
0.668263260415818,0.12433162923790392,0.13812222197237145,0.0401259235578289,0.08912407276510018
0.645771355907675,0.18270046737770962,0.21483981375020877,0.09613300683259096,0.15548641029139987
0.6881448557852137,0.235189518224256,0.25662893917766233,0.1622434567894483,0.2094361979835553
0.6849160711050508,0.21805534125617626,0.2285157667790904,0.12228980168758302,0.17540278423333672
0.7059841081628262,0.13508646136521463,0.13441200580542478,0.1244390383250859,0.12942552206525534
0.6461506348454988,0.1074790160001855,0.09926838424398032,0.11631389536036041,0.10779113980217037
0.6069212382080619,0.2303740703222411,0.2635505898579332,0.18868643684730846,0.22611851335262084
0.6450363670045167,0.1777976969453952,0.18104273967651574,0.14017934985676916,0.16061104476664245
0.6095920935376649,0.12281170184565282,0.10799552697791442,0.08741352161035981,0.09770452429413712
0.6529317635914611,0.003173142435368481,0.024661694852539107,0.0029856763810115483,0.013823685616775327
0.6452269137720668,0.03724242178853887,0.042672286305826646,0.0673461575270361,0.05500922191643137
0.6558407511865537,0.00585124070762455,0.010238786741760597,0.044019735360644185,0.02712926105120239
0.6845637565856746,0.09228318915195433,0.10163367762507902,0.018843901196842372,0.0602387894109607
0.6260965163873049,0.17276919338023955,0.19681103165540687,0.08925692985233585,0.14303398075387136
0.6262141526147665,0.19724413341416935,0.21448789780367544,0.13527577451463108,0.17488183615915326
0.6644844066223116,0.17334892018436315,0.18818726739992214,0.10276240012641472,0.14547483376316844
0.6643568922843268,0.18911321053936253,0.23785719276182488,0.04351742222286792,0.1406873074923464
0.6655746060179557,0.1959718685644249,0.21803432419301993,0.14787501276896076,0.18295466848099035
0.6545069165551094,0.21255485328303003,0.25709598031173087,0.10391430051845241,0.18050514041509164
0.6432569895690159,0.18530494734962505,0.21611077218845265,0.10924018637670141,0.16267547928257703
0.6559126431045352,0.2358985071002896,0.268867429104913,0.15505335471481457,0.2119603919098638
0.6579660881200061,0.21253166512434324,0.22709380090261533,0.15643442946529024,0.19176411518395278
0.6833348074139137,0.18250340965149014,0.2042997563925658,0.12552144543775007,0.16491060091515794
0.6456737846367021,0.15229995468370983,0.18445377228204263,0.07089486305692289,0.12767431766948276
0.6491732507238024,0.15913442826266366,0.16687768930783387,0.10163135522221844,0.13425452226502615
0.6171699356485977,0.2558102256007327,0.2916083995083428,0.12446534787297325,0.20803687369065801
0.6460421073845792,0.15004071052019824,0.1817956251635342,0.04932802512568557,0.11556182514460989
0.6904743979357719,0.16981452878506442,0.202139204649965,0.08380347907851432,0.14297134186423965
0.7281922545299934,0.15294258128909638,0.19592529735171305,0.04018022528160203,0.11805276131665754
